id,name,shortDescription,categories,tier,locationLon,locationLat,tags,xps,Visits,Likes,Dislikes,Bookmarks,main_image_path
14c6e1cc-ac5a-4204-86e8-108761f4923f,Iglesia de San Jerónimo el Real,¡Descubre la Iglesia de San Jerónimo el Real! Admira su gótico tardío y sumérgete en 500 años de historia madrileña.,"['Patrimonio', 'Arquitectura', 'Historia']",1,-3.690523026519969,40.41435651796935,"['Resiliencia', 'Museo del Prado', 'Reyes Católicos', 'Monasterio', 'Cultura', 'Restauración', 'Patrimonio', 'Madrid', 'Arquitectura gótica', 'Historia']",900,10001,8545,100,2537,data_main/14c6e1cc-ac5a-4204-86e8-108761f4923f/main.jpg
15bcbc67-48da-4706-8089-8c9cf546726a,Colegio María Inmaculada,Descubre el Colegio María Inmaculada: una joya arquitectónica neomudéjar y neorrománica en el corazón de Madrid. ¡Historia y belleza en armonía!,"['Cultura', 'Historia', 'Arquitectura']",2,-3.695771913945168,40.434467876370206,"['Evolución arquitectónica', 'Salón de actos', 'Capilla', 'Historia', 'Educación', 'Madrid', 'Neomudéjar', 'Neorrománico', 'Arquitectura escolar', 'Arquitectura religiosa']",600,10016,1061,7681,521,data_main/15bcbc67-48da-4706-8089-8c9cf546726a/main.jpg
169aca40-e2a3-4a2d-9beb-5a4797a10573,Palacio del Marqués de Salamanca,¡Descubre el Palacio del Marqués de Salamanca! Admira su clasicismo italianizante y su majestuosa escalera imperial. ¡Un tesoro en Madrid!,"['Patrimonio', 'Historia', 'Arquitectura']",2,-3.691016699006383,40.42142429655837,"['Cultura', 'Reformas', 'Decoración', 'Patrimonio', 'Clasicismo italianizante', 'Banco Hipotecario', 'Jardín', 'Madrid', 'Historia', 'Arquitectura']",700,10012,757,3148,110,data_main/169aca40-e2a3-4a2d-9beb-5a4797a10573/main.jpg
1858493e-f994-4ee2-b3d0-b009e90cb0e2,Casa-Palacio del Marqués de Portazgo,¡Descubre la Casa-palacio del marqués de Portazgo! Admira su elegancia del siglo XIX y su rica historia en el corazón de Madrid.,"['Patrimonio', 'Historia', 'Arquitectura']",2,-3.688760015014631,40.4220683954977,"['Cultura', 'Elegancia', 'Patrimonio', 'Residencia', 'Uso actual', 'Restauración', 'Madrid', 'Burguesía', 'Historia', 'Arquitectura']",600,10010,8320,69,2589,data_main/1858493e-f994-4ee2-b3d0-b009e90cb0e2/main.jpg
198489c0-80a9-45eb-95b1-f42d6a79a071,Edificio de Viviendas y Oficinas para Ramón Saiz de Carlos,Descubre el emblemático edificio de Gran Vía. Historia y modernidad se entrelazan en este testimonio arquitectónico del siglo XX.,"['Patrimonio', 'Historia', 'Arquitectura']",2,-3.704332612294412,40.419884476559766,"['Patrimonio', 'Modernidad', 'Cultura', 'Hoteles', 'Comercio', 'Transformaciones', 'Usos múltiples', 'Gran Vía', 'Historia', 'Arquitectura']",600,10014,651,2859,90,data_main/198489c0-80a9-45eb-95b1-f42d6a79a071/main.jpg
1a12b2f3-9f5b-420e-8db1-a8fea0b12936,Palacio Arzobispal,"Descubre el Palacio Arzobispal, un tesoro barroco en Madrid. Historia, elegancia y cultura en cada rincón. ¡Visítalo!","['Patrimonio', 'Arquitectura', 'Historia']",1,-3.708725516958897,40.4139026548871,"['Turismo', 'Usos múltiples', 'Arquitectura', 'Religión', 'Patrimonio', 'Cultura', 'Residencia', 'Madrid', 'Arquitectura barroca', 'Historia']",800,10012,2653,6974,293,data_main/1a12b2f3-9f5b-420e-8db1-a8fea0b12936/main.jpg
1b3e8a93-3edc-4739-918f-35a80c40c3b0,Colegio Mayor Casa Do Brasil,Descubre el Colegio Mayor Casa do Brasil: arquitectura moderna y un hogar para estudiantes brasileños en Madrid. ¡Un emblema internacional!,"['Patrimonio', 'Cultura', 'Arquitectura']",2,-3.725291575765517,40.43853583084271,"['España', 'Brasil', 'Ambiente tranquilo', 'Diseño funcional', 'Intercambio cultural', 'Inauguración 1962', 'Ciudad Universitaria', 'Arquitectura moderna', 'Colaboración internacional', 'Residencia estudiantil']",600,10008,608,2743,108,data_main/1b3e8a93-3edc-4739-918f-35a80c40c3b0/main.jpg
1b7d5261-badd-4dac-89cf-0e534a85e007,Palacio de Amboage (Actual Sede de la Embajada de Italia),¡Descubre el Palacio de Amboage! Admira su esplendor neobarroco y visita la Embajada de Italia en Madrid.,"['Cultura', 'Patrimonio', 'Arquitectura']",2,-3.684551710224391,40.43211109393623,"['Edificio señorial', 'Premio arquitectónico', 'Escalinata imperial', 'Patrimonio', 'Cultura', 'Madrid', 'Jardines', 'Embajada', 'Historia', 'Arquitectura neobarroca']",700,10022,8825,81,2676,data_main/1b7d5261-badd-4dac-89cf-0e534a85e007/main.jpg
1d62fd51-5939-462d-a350-21f7d088f37e,Viviendas para José María Escriña,Descubre las Viviendas para José María Escriña: un tesoro arquitectónico de la Gran Vía con detalles Art Decó y elegancia clásica.,"['Patrimonio', 'Historia', 'Arquitectura']",2,-3.710575126386881,40.422783222706194,"['Funcionalidad', 'Reforma', 'Patrimonio', 'Urbanismo', 'Decoración', 'Residencial', 'Historia', 'Estilo Decó', 'Gran Vía', 'Arquitectura']",600,10007,2668,1157,518,data_main/1d62fd51-5939-462d-a350-21f7d088f37e/main.jpg
1e0f97de-3c5e-4f74-914f-b311ce80b11c,Edificio Matesanz,"Descubre el Edificio Matesanz, una joya arquitectónica de Madrid. Historia, diseño innovador y cultura en un solo lugar.","['Cultura', 'Historia', 'Arquitectura']",2,-3.7028114644082746,40.41983067032157,"['Antonio Palacios', 'Turismo', 'Patrimonio', 'Innovación', 'Restauración', 'Cultura', 'Comercio', 'Madrid', 'Historia', 'Arquitectura']",700,10004,843,2929,135,data_main/1e0f97de-3c5e-4f74-914f-b311ce80b11c/main.jpg
1e1c6280-1e44-4c0d-9fdf-9ab09b5abab5,Viviendas y Oficinas para José María de Antonio Becerril,Descubre la historia viva de Madrid en las viviendas y oficinas de José María de Antonio Becerril. ¡Arquitectura y transformación!,"['Cultura', 'Arquitectura', 'Historia']",2,-3.6983063152074473,40.41960571610798,"['Renovación', 'Comercio', 'Cultura', 'Clasicista', 'Tardomodernista', 'Barroco', 'Transformación', 'Madrid', 'Arquitectura', 'Historia']",600,10012,8677,85,2342,data_main/1e1c6280-1e44-4c0d-9fdf-9ab09b5abab5/main.jpg
1e7acf51-4bdf-46d2-b056-64e434e05c30,Hotel Alfonso XIII,Descubre el histórico Hotel Alfonso XIII en Gran Vía. Un ícono de lujo y arquitectura que ha evolucionado con Madrid.,"['Arquitectura', 'Historia', 'Patrimonio']",2,-3.704115144651839,40.42050742476766,"['Arquitectura', 'Historia', 'Madrid', 'Hotel', 'Rehabilitación', 'Lujo', 'Gran Vía', 'Evolución social', 'Patrimonio', 'Turismo']",600,10008,2360,876,578,data_main/1e7acf51-4bdf-46d2-b056-64e434e05c30/main.jpg
1fa137bc-5e2e-4269-ba27-0427115c8278,Centro del Ejército y la Armada (Casino Militar),¡Descubre el Centro del Ejército y la Armada! Un tesoro arquitectónico e histórico en el corazón de Madrid.,"['Historia', 'Arquitectura', 'Cultura']",2,-3.699943922067412,40.41952374105568,"['Historia', 'Arquitectura ecléctica', 'Madrid', 'Militar', 'Cultura', 'Reformas', 'Edificio institucional', 'Plaza de Santa Ana', 'Gran Vía', 'Patrimonio']",600,10017,947,2599,106,data_main/1fa137bc-5e2e-4269-ba27-0427115c8278/main.jpg
21244444-2ec4-46a6-811a-fb5f39f96469,Edificio de Los Sótanos y Teatro Lope de Vega,¡Descubre el Edificio Los Sótanos y Teatro Lope de Vega! Historia y arquitectura se fusionan en el corazón de la Gran Vía.,"['Arquitectura', 'Historia', 'Cultura']",2,-3.7087584404681806,40.42153310961759,"['Gran Vía', 'Madrid', 'Arquitectura ecléctica', 'Historia', 'Teatro', 'Hoteles', 'Apartamentos', 'Comercio', 'Reformas', 'Cultura']",600,10018,1638,8717,229,data_main/21244444-2ec4-46a6-811a-fb5f39f96469/main.jpg
212d3cf1-7694-4529-8714-59d21562147b,Biblioteca Nacional,"¡Descubre la Biblioteca Nacional! Un emblema cultural con historia, arte moderno y arqueología. ¡Sumérgete en su riqueza patrimonial!","['Arquitectura', 'Historia', 'Cultura']",1,-3.689766240520929,40.42363897811159,"['Educación', 'Arte', 'Patrimonio', 'Rehabilitación', 'Cultura', 'Arquitectura', 'Historia', 'Madrid', 'Museo', 'Biblioteca']",900,10021,2521,7344,251,data_main/212d3cf1-7694-4529-8714-59d21562147b/main.jpg
21a216c0-3955-481c-a631-a40ff3b90f85,Edificio Vita,"Descubre el Edificio Vita, joya racionalista de Madrid. Historia y arquitectura se fusionan en este icónico edificio.","['Patrimonio', 'Historia', 'Arquitectura']",2,-3.708388437363429,40.42222006385312,"['Preservación', 'Urbanismo', 'Edificio', 'Patrimonio', 'Diseño', 'Materiales', 'Reforma', 'Historia', 'Madrid', 'Arquitectura racionalista']",600,10003,8246,2609,1621,data_main/21a216c0-3955-481c-a631-a40ff3b90f85/main.jpg
2209e78c-4f33-4fe9-b61c-fc7763331065,Palacio de Biblioteca y Museos Nacionales,¡Descubre el Palacio de Biblioteca y Museos Nacionales! Un emblema cultural y arquitectónico en el corazón de Madrid.,"['Arquitectura', 'Historia', 'Cultura']",1,-3.688412123509053,40.4232789604228,"['Símbolo', 'Restauración', 'Patrimonio', 'Madrid', 'Biblioteca', 'Arte', 'Arquitectura', 'Historia', 'Conocimiento', 'Cultura']",900,10026,7352,3202,1457,data_main/2209e78c-4f33-4fe9-b61c-fc7763331065/main.jpg
23344d03-7d37-4c6f-8d8e-01b3bc4ca8fc,Salón de Reinos del Palacio del Buen Retiro,"Descubre el Salón de Reinos: arte, historia y majestuosidad en el corazón de Madrid. ¡Pronto en el Museo del Prado!","['Patrimonio', 'Arquitectura', 'Historia']",1,-3.6903460343352688,40.41577963261243,"['Invasión Francesa', 'Jardines', 'Restauración', 'Patrimonio', 'Madrid', 'Museo', 'Monarquía', 'Arte', 'Arquitectura', 'Historia']",900,10013,2981,873,373,data_main/23344d03-7d37-4c6f-8d8e-01b3bc4ca8fc/main.jpg
236449fe-ed65-41bb-a7df-52ce8cd23610,Teatro María Guerrero,¡Descubre el Teatro María Guerrero! Un ícono neomudéjar y epicentro cultural de Madrid. ¡Vive la magia del teatro!,"['Historia', 'Arquitectura', 'Cultura']",1,-3.692858480631031,40.42285471960314,"['María Guerrero', 'Tecnología', 'Restauración', 'Madrid', 'Teatro', 'Cultura', 'Historia', 'Clasicista', 'Neomudéjar', 'Arquitectura']",800,10009,2788,1246,522,data_main/236449fe-ed65-41bb-a7df-52ce8cd23610/main.jpg
23dd2a0f-c034-474c-ae25-5fd8115d0c42,Casino de Madrid,¡Descubre el elegante Casino de Madrid! Un emblema de historia y sofisticación en el corazón de la capital.,"['Cultura', 'Arquitectura', 'Historia']",1,-3.700280011989552,40.41777541448619,"['Patrimonio', 'Barroco', 'Modernismo', 'Arte', 'Eventos', 'Club social', 'Cultura', 'Madrid', 'Arquitectura ecléctica', 'Historia']",800,10017,6204,2427,1005,data_main/23dd2a0f-c034-474c-ae25-5fd8115d0c42/main.jpg
23f9172a-042a-4dba-9a90-10b1e9f99bf2,Palacio del Duque de Granada de Ega,"Descubre el Palacio del duque de Granada de Ega, un testimonio vivo de la evolución arquitectónica de Madrid.","['Patrimonio', 'Historia', 'Arquitectura']",2,-3.7098818962188425,40.41963431952157,"['Referencia histórica', 'Arquitectura', 'Preservación', 'Herencia cultural', 'Patrimonio', 'Transformación', 'Historia', 'Madrid', 'Arquitectura neorrenacentista', 'Palacio']",600,10018,7997,71,2799,data_main/23f9172a-042a-4dba-9a90-10b1e9f99bf2/main.jpg
2524efea-f76e-470e-904e-a7e66ab11b6c,Instituto de San Isidro,"Descubre el Instituto de San Isidro: historia, educación y un magnífico patio barroco en el corazón de Madrid.","['Arquitectura', 'Cultura', 'Historia']",2,-3.706871864325038,40.412472555243646,"['Centro educativo', 'Nobleza', 'Cultura', 'Universidad Complutense', 'Reformas', 'Patrimonio', 'Madrid', 'Arquitectura barroca', 'Educación', 'Historia']",700,10003,19636,310,5894,data_main/2524efea-f76e-470e-904e-a7e66ab11b6c/main.jpg
2585ecd3-d626-41ca-8551-8f0362392b1c,Real Academia Española de la Lengua,Descubre la Real Academia Española: guardiana del idioma desde 1713. Admira su arquitectura neoclásica y su legado cultural.,"['Arquitectura', 'Historia', 'Cultura']",1,-3.690908874907767,40.41507827018255,"['Edificio histórico', 'Importancia nacional', 'Fundador', 'Patrimonio', 'Tradición', 'Cultura', 'Madrid', 'Arquitectura neoclásica', 'Historia', 'Institución lingüística']",900,10004,628,2642,175,data_main/2585ecd3-d626-41ca-8551-8f0362392b1c/main.jpg
268ffc56-303a-41fe-9007-cfd595334eb5,Restos del Antiguo Palacio del Buen Retiro,"Descubre los Restos del Palacio del Buen Retiro: historia, arte y esplendor del siglo XVII en el corazón de Madrid.","['Arquitectura', 'Patrimonio', 'Historia']",1,-3.692451639713872,40.41534345623286,"['Exposiciones', 'Ceremonias', 'Patrimonio', 'Madrid', 'Museo del Prado', 'Arte', 'Siglo XVII', 'Monarquía', 'Arquitectura', 'Historia']",900,10015,8687,75,2379,data_main/268ffc56-303a-41fe-9007-cfd595334eb5/main.jpg
27e9e822-a13f-4cb4-a3ec-3dbe1f95c1f1,Puerta de Alcalá,¡Descubre la icónica Puerta de Alcalá! Un símbolo de Madrid con siglos de historia y belleza arquitectónica.,"['Cultura', 'Historia', 'Arquitectura']",1,-3.68872691282157,40.41997849525109,"['Cultura', 'Plaza de la Independencia', 'Símbolo', 'Turismo', 'Francesco Sabatini', 'Arquitectura', 'Historia', 'Madrid', 'Barroco clasicista', 'Monumento']",900,10006,590,2594,104,data_main/27e9e822-a13f-4cb4-a3ec-3dbe1f95c1f1/main.jpg
27fc7a5b-cb1e-48de-b955-98c91d562562,Monasterio de San Ildefonso y San Juan de la Mata,Descubre el Monasterio de San Ildefonso: un oasis barroco de paz y espiritualidad en el corazón de Madrid.,"['Patrimonio', 'Arquitectura', 'Historia']",1,-3.69735943308954,40.4135213170142,"['Patio', 'Siglo XVII', 'Claustro', 'Cervantes', 'Espiritualidad', 'Arquitectura', 'Historia', 'Madrid', 'Barroco', 'Monasterio']",800,10007,674,2718,73,data_main/27fc7a5b-cb1e-48de-b955-98c91d562562/main.jpg
2815a83f-56a4-42b8-9287-61a85bd166c9,Hotel Apartamentos Espahotel,¡Descubre Espahotel en Gran Vía! Historia y elegancia en cada rincón. ¡Vive Madrid desde un edificio icónico!,"['Patrimonio', 'Historia', 'Arquitectura']",2,-3.710065338350866,40.42250707487777,"['Cultura urbana', 'Patrimonio', 'Hotel', 'Renovación', 'Historia', 'Madrid', 'Gran Vía', 'Neobarroco', 'Art Decó', 'Arquitectura ecléctica']",600,10011,2482,1346,594,data_main/2815a83f-56a4-42b8-9287-61a85bd166c9/main.jpg
282137b9-7c17-46ad-a0a4-b42edbbdc0dd,Edificio de Viviendas para María Monasterio Arrillaga,¡Descubre las Viviendas para María Monasterio! Un ícono arquitectónico de la Gran Vía que te transporta al Madrid del siglo XX.,"['Patrimonio', 'Historia', 'Arquitectura']",2,-3.7043504121334334,40.4204609465012,"['Urbanismo', 'Conservación', 'Patrimonio', 'Innovación', 'Comercial', 'Residencial', 'Historia', 'Madrid', 'Gran Vía', 'Arquitectura']",600,10018,724,2794,150,data_main/282137b9-7c17-46ad-a0a4-b42edbbdc0dd/main.jpg
284da6c4-4b35-496a-b257-d26823c2f353,Monasterio de las Descalzas Reales,"Descubre el Monasterio de las Descalzas Reales: historia, arte y serenidad en el corazón de Madrid. ¡Un tesoro escondido!","['Cultura', 'Arquitectura', 'Historia']",1,-3.705969762193341,40.418631243969415,"['Claustros', 'Fundación', 'Turismo', 'Madrid', 'Elementos originales', 'Conservación', 'Religión', 'Arte', 'Arquitectura renacentista', 'Historia']",900,10002,2249,992,415,data_main/284da6c4-4b35-496a-b257-d26823c2f353/main.jpg
286fe597-aea6-4de5-a5eb-ceb44c7afa5a,Palacio de la Música,"¡Descubre el Palacio de la Música! Un emblema cultural en la Gran Vía, renaciendo para ofrecerte conciertos inolvidables.","['Historia', 'Arquitectura', 'Cultura']",1,-3.704662641395728,40.419882465507165,"['Historia', 'Arquitectura', 'Cultura', 'Entretenimiento', 'Gran Vía', 'Rehabilitación', 'Cine', 'Conciertos', 'Patrimonio', 'Eventos históricos']",900,10011,2720,831,546,data_main/286fe597-aea6-4de5-a5eb-ceb44c7afa5a/main.jpg
28f666a5-55a8-4fdb-a4d4-31af97e8f5ae,Viviendas para Alejandro Santamaría,Descubre las Viviendas para Alejandro Santamaría: un tesoro arquitectónico ecléctico del siglo XX en el corazón de Madrid.,"['Patrimonio', 'Historia', 'Arquitectura']",2,-3.707449796680296,40.42151409771597,"['Visibilidad urbana', 'Decoración', 'Colaboración', 'Diseño urbano', 'Patrimonio', 'Comercio', 'Viviendas', 'Madrid', 'Historia', 'Arquitectura ecléctica']",600,10009,907,2602,141,data_main/28f666a5-55a8-4fdb-a4d4-31af97e8f5ae/main.jpg
290f81d0-7419-4d4d-97f5-0fb94770be2b,Palacio de Fernán Núñez (Fundación de los Ferrocarriles Españoles),"¡Descubre el Palacio de Fernán Núñez! Un tesoro arquitectónico e histórico, ahora sede de la Fundación de los Ferrocarriles Españoles.","['Historia', 'Arquitectura', 'Patrimonio']",2,-3.697011832367585,40.40985206511554,"['Historia', 'Arquitectura', 'Reformas', 'Ubicación', 'Ferrocarriles', 'Cultura', 'Jardines', 'Madrid', 'Patrimonio', 'Eventos']",700,10007,7988,130,2036,data_main/290f81d0-7419-4d4d-97f5-0fb94770be2b/main.jpg
296c5099-ea94-4357-8f47-cbf83f05de06,Convento de las Carboneras,Descubre el Convento de las Carboneras: un oasis de paz y arte barroco en el corazón de Madrid.,"['Historia', 'Arquitectura', 'Patrimonio']",2,-3.710065823431443,40.41470524513187,"['Tranquilidad', 'Patrimonio', 'Madrid', 'Restauración', 'Arte', 'Religión', 'Arquitectura', 'Historia', 'Barroco madrileño', 'Convento']",700,10015,2645,1070,494,data_main/296c5099-ea94-4357-8f47-cbf83f05de06/main.jpg
2a12acbf-8dc1-4902-8d30-564424bf19c2,Edificio Girasol,Descubre el Edificio Girasol: lujo y diseño innovador en el corazón de Madrid. ¡Vive la arquitectura moderna!,"['Cultura', 'Patrimonio', 'Arquitectura']",2,-3.6846446338833183,40.43092747841812,"['Locales comerciales', 'Revestimiento cerámico', 'Privacidad', 'Espina de pez', 'Planta en peine', 'Diseño organicista', 'Residencial de lujo', 'Barrio de Salamanca', 'Coderch', 'Arquitectura moderna']",600,10008,8740,83,2668,data_main/2a12acbf-8dc1-4902-8d30-564424bf19c2/main.jpg
2a5beb18-8087-429e-a400-433bab1941d7,Torre Castelar,"Admira la Torre Castelar, un ícono de la arquitectura moderna en Madrid. ¡Descubre su diseño flotante y elegante!","['Patrimonio', 'Cultura', 'Arquitectura']",2,-3.688015719288949,40.435197111159646,"['Catalana Occidente', 'Entorno urbano', 'Elegancia', 'Funcionalidad', 'Travertino', 'Vidrio', 'Diseño innovador', 'Renovación', 'Madrid', 'Arquitectura moderna']",600,10006,3208,1330,619,data_main/2a5beb18-8087-429e-a400-433bab1941d7/main.jpg
2b05c31b-e45b-4fba-b8b0-f6161182623d,Edificio de Viviendas y Oficinas para Seguros La Estrella,Descubre el icónico edificio de Gran Vía 10. Arquitectura ecléctica y lujo histórico en el corazón de Madrid.,"['Patrimonio', 'Historia', 'Arquitectura']",2,-3.698892108659167,40.41925983291224,"['Reforma', 'Decoración', 'Gran Vía', 'Hotel', 'Residencial', 'Comercio', 'Historia', 'Madrid', 'Ecléctico regionalista', 'Arquitectura']",600,10009,1413,7585,381,data_main/2b05c31b-e45b-4fba-b8b0-f6161182623d/main.jpg
2a7b9e94-54e1-42f3-bf0a-f16bb23973fb,Real Academia de Farmacia,Descubre la Real Academia de Farmacia: un tesoro neoclásico y científico en el corazón de Madrid. ¡Explora su legado!,"['Arquitectura', 'Historia', 'Ciencia']",2,-3.69968450847961,40.42406586552378,"['Patrimonio', 'Farmacia', 'Jardín', 'Fachada', 'Institución', 'Ciencia', 'Madrid', 'Arquitectura neoclásica', 'Educación', 'Historia']",600,10010,726,2927,131,data_main/2a7b9e94-54e1-42f3-bf0a-f16bb23973fb/main.jpg
2b4d649a-88eb-4f8c-a835-f3b7af73c40d,Monumento Histórico Artístico del Palacio Bauer,"Descubre el Palacio Bauer: historia, arquitectura y música en un tesoro escondido de Madrid. ¡Un viaje cultural único!","['Cultura', 'Arquitectura', 'Historia']",2,-3.706999255921266,40.42464298783977,"['Patrimonio', 'Siglo XVIII', 'Teatro', 'Música', 'Monumento', 'Restauración', 'Cultura', 'Madrid', 'Arquitectura', 'Historia']",700,10007,1504,6776,357,data_main/2b4d649a-88eb-4f8c-a835-f3b7af73c40d/main.jpg
2b6b5a99-ab91-4729-8224-36334b6542f9,Banco Mercantil e Industrial,"Descubre el Banco Mercantil e Industrial, la última joya de Antonio Palacios. ¡Innovación y tradición en pleno Madrid!","['Patrimonio', 'Historia', 'Arquitectura']",2,-3.698402986652329,40.41869521906811,"['Rehabilitación', 'Vanguardia', 'Patrimonio', 'Madrid', 'Banca', 'Historia', 'Materiales', 'Innovación', 'Antonio Palacios', 'Arquitectura']",600,10017,3026,1155,581,data_main/2b6b5a99-ab91-4729-8224-36334b6542f9/main.jpg
301bff4d-b5ff-401a-a6e5-bbb391a4c8ea,Palacio de Buena Vista (Actual Sede del Cuartel General del Ejército de Tierra),"Descubre el Palacio de Buena Vista, joya arquitectónica y sede del Ejército de Tierra. ¡Un viaje a la historia de Madrid!","['Patrimonio', 'Arquitectura', 'Historia']",2,-3.6945443828867504,40.42058333522924,"['Patrimonio', 'Escultura', 'Ministerio', 'Incendios', 'Museo', 'Ejército', 'Realeza', 'Madrid', 'Historia', 'Arquitectura']",700,10007,2690,1076,417,data_main/301bff4d-b5ff-401a-a6e5-bbb391a4c8ea/main.jpg
2b8ce74e-1e36-4996-bd6f-af1df55fa3da,Cine Callao,"¡Descubre el icónico Cine Callao! Un tesoro Art Decò en Madrid, pionero del cine sonoro. ¡Vive la magia del cine!","['Historia', 'Arquitectura', 'Cine']",2,-3.706266769929261,40.419980785676174,"['Plaza del Callao', 'Innovación', 'Turismo', 'Eventos', 'Cultura', 'Historia', 'Arquitectura', 'Madrid', 'Art Decò', 'Cine']",700,10009,2752,1120,553,data_main/2b8ce74e-1e36-4996-bd6f-af1df55fa3da/main.jpg
3088775d-212b-4ec6-86b8-23e04ed7723e,Real Academia de Medicina,Descubre la Real Academia de Medicina: un tesoro arquitectónico y científico en el corazón de Madrid. ¡Historia y ciencia te esperan!,"['Arquitectura', 'Historia', 'Ciencia']",2,-3.710727883754633,40.419376868938535,"['Estética', 'Patrimonio', 'Educación', 'Iluminación', 'Acústica', 'Madrid', 'Medicina', 'Ciencia', 'Historia', 'Arquitectura']",600,10021,8355,59,2509,data_main/3088775d-212b-4ec6-86b8-23e04ed7723e/main.jpg
346551e3-14d3-4eea-b4b9-7d2d2fb9887e,Iglesia y Convento de las Benedictinas de San Plácido,"Descubre la Iglesia de San Plácido: arte barroco, obras maestras de Velázquez y Coello, y un oasis de paz en Madrid.","['Cultura', 'Arquitectura', 'Historia']",1,-3.704647077165496,40.42290959621041,"['Convento', 'Cúpula', 'Retablo', 'Cultura', 'Madrid', 'Espiritualidad', 'Arte', 'Reconstrucción', 'Arquitectura barroca', 'Historia']",900,10012,2518,1153,638,data_main/346551e3-14d3-4eea-b4b9-7d2d2fb9887e/main.jpg
3730a888-b833-48d0-b3df-3424ba92ea1a,Casa de Cisneros,"Descubre la Casa de Cisneros, un tesoro renacentista en Madrid. ¡Sumérgete en su historia y arquitectura del siglo XVI!","['Patrimonio', 'Arquitectura', 'Historia']",2,-3.710548568849312,40.41465723409872,"['Patrimonio', 'Cultura', 'Arte', 'Ayuntamiento', 'Restauración', 'Plateresco', 'Arquitectura', 'Historia', 'Madrid', 'Renacimiento']",700,10014,7709,72,2652,data_main/3730a888-b833-48d0-b3df-3424ba92ea1a/main.jpg
38129cc0-eff6-4847-b118-0b84afb09a07,Edificio del Banco Urquijo,"Descubre el Edificio Banco Urquijo, un ícono arquitectónico de Madrid. ¡Admira su diseño innovador y rica historia urbana!","['Patrimonio', 'Historia', 'Arquitectura']",2,-3.6975618907685255,40.41943002922452,"['Influencias norteamericanas', 'Torreones', 'Balcones corridos', 'Pilastras almohadilladas', 'Vanos acristalados', 'Reestructuración', 'Banco', 'Madrid', 'Arquitectura', 'Historia']",600,10016,877,3294,112,data_main/38129cc0-eff6-4847-b118-0b84afb09a07/main.jpg
385c1d49-7c22-4e1d-949a-b3a70d8f313a,Torres Blancas,¡Descubre Torres Blancas! Un ícono arquitectónico de Madrid que imita la naturaleza con su diseño orgánico y vistas impresionantes.,"['Cultura', 'Patrimonio', 'Arquitectura']",2,-3.6718342742664696,40.43965048520964,"['Escalera en espiral', 'Edificio icónico', 'Madrid', 'Viviendas y oficinas', 'Innovación arquitectónica', 'Piscina en azotea', 'Terrazas curvas', 'Hormigón visto', 'Francisco Javier Sáenz de Oiza', 'Arquitectura organicista']",700,10015,7763,63,2691,data_main/385c1d49-7c22-4e1d-949a-b3a70d8f313a/main.jpg
38ad4b24-30e1-4eaa-8b58-37e4ff0db8d4,Edificio Residencial y Oficinas para José María Cano,Descubre la elegancia de Gran Vía en el edificio de José María Cano. ¡Arquitectura y lujo del siglo XX te esperan!,"['Patrimonio', 'Historia', 'Arquitectura']",2,-3.7051880312562,40.420527912725234,"['Siglo XX', 'Pedro Mathet Rodríguez', 'Patrimonio', 'Diseño interior', 'Comercial', 'Residencial', 'Historia', 'Madrid', 'Gran Vía', 'Arquitectura']",700,10010,1941,980,494,data_main/38ad4b24-30e1-4eaa-8b58-37e4ff0db8d4/main.jpg
39580892-f0d6-4b9e-8865-25bf2b5ac36b,Palacio de Cristal,¡Descubre el Palacio de Cristal! Maravíllate con su arquitectura de hierro y cristal en el corazón del Retiro.,"['Historia', 'Cultura', 'Arquitectura']",1,-3.6820377650934257,40.41358568875977,"['Lago', 'Cúpula', 'Azulejos', 'Restauración', 'Cultura', 'Historia', 'Exposiciones', 'Madrid', 'Arquitectura del Hierro y Cristal', 'Parque del Retiro']",900,10014,7733,120,2268,data_main/39580892-f0d6-4b9e-8865-25bf2b5ac36b/main.jpg
3b47486f-ab3e-457f-898d-f334a5320de2,Zoológico y Acuario Zoo Aquarium de Madrid,¡Descubre el Zoo Aquarium de Madrid! Un viaje educativo entre fauna mundial y vida marina en la histórica Casa de Campo.,"['Arquitectura', 'Ocio', 'Ciencia']",2,-3.761360271036638,40.41176029757209,"['Historia', 'Delfinario', 'Fauna', 'Naturaleza', 'Educación', 'Arquitectura', 'Conservación', 'Casa de Campo', 'Acuario', 'Zoológico']",700,10018,6840,2877,1261,data_main/3b47486f-ab3e-457f-898d-f334a5320de2/main.jpg
3c528f6f-a590-4530-8c05-80bc68c45398,Casa de las Flores,Descubre la Casa de las Flores: un ícono racionalista de los años treinta con patios ajardinados y diseño innovador.,"['Patrimonio', 'Historia', 'Arquitectura']",2,-3.7165599011833264,40.43200253545766,"['Zuazo y Fleischer', 'Funcionalidad', 'Ladrillo visto', 'Patios ajardinados', 'Viviendas', 'Historia', 'Urbanismo', 'Madrid', 'Modernidad', 'Arquitectura racionalista']",600,10011,7926,98,2688,data_main/3c528f6f-a590-4530-8c05-80bc68c45398/main.jpg
